step,distance_m,throughput_gbps,handover,band
577,1067.939730451692,184.6187418602338,False,100.0
578,1080.6284764165925,183.1988026782092,False,100.0
579,1093.317497361707,157.17025568601176,False,100.0
580,1106.0068022766484,189.35195714623313,False,100.0
581,1118.6963630985367,188.87863027454307,False,100.0
582,1131.3861558522026,180.35896496495081,False,100.0
583,1144.0761552449453,178.46577309913596,False,100.0
584,1156.7663613933464,180.35896496495081,False,100.0
585,1169.4567731966984,181.30557118468755,False,100.0
586,1182.1473747464727,180.83226725015243,False,100.0
587,1194.8381721303724,179.88566436748877,False,100.0
588,1207.529132419363,186.51201317259907,False,100.0
589,1220.2202489772073,174.67948110839055,False,100.0
590,1232.9115111447577,177.99247965488783,False,100.0
591,1245.6028825937806,189.35195714623313,False,100.0
592,1258.2943591207652,183.67211431321576,False,100.0
593,1270.9859512904884,178.93906839389842,False,100.0
594,1283.677645414101,172.7863869736659,False,100.0
595,1296.3694421805355,182.72549251322113,False,100.0
596,1309.0613126334001,166.6341208411228,False,100.0
597,1321.7532434489553,182.25218385248323,False,100.0
598,1334.4452456355052,189.35195714623313,False,100.0
599,1347.1373188504401,176.57261086115795,False,100.0
